circulating_supply,ID,last_updated,max_supply,name,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,price,volume_24h,rank,symbol,total_supply,website_slug
100054312.0,2344,1527573271,,AppCoins,28693676.0,-0.98,-7.05,-30.09,0.286781,1124450.0,267,APPC,246203093.0,appcoins
600000000.0,2468,1527573274,,LinkEye,28659180.0,-1.6,-0.63,-15.99,0.0477653,6226730.0,268,LET,1000000000.0,linkeye
45248033.0,2267,1527573271,,WaBi,28450832.0,-0.74,-6.77,-28.96,0.628775,529853.0,269,WABI,99218023.0,wabi
428481269.0,1923,1527573263,,Tierion,28377029.0,-0.45,-5.04,-30.29,0.066227,1296960.0,270,TNT,1000000000.0,tierion
167241196.0,1298,1527573551,,LBRY Credits,28376315.0,-0.38,-4.64,-22.06,0.169673,239575.0,271,LBC,542141200.0,library-credit
2616363.0,132,1527573543,,Counterparty,28366608.0,0.22,-4.16,-25.85,10.842,116556.0,272,XCP,2616363.0,counterparty
51200000.0,1930,1527573263,,Primas,28208282.0,-3.14,-12.95,-42.54,0.550943,1310630.0,273,PST,100000000.0,primas
390000000.0,2439,1527573274,,SelfSell,28198443.0,-0.8,-2.17,-13.22,0.0723037,522394.0,274,SSC,1000000000.0,selfsell
465603257.0,2017,1527573264,,KickCoin,28072245.0,-0.42,-6.37,-26.36,0.0602922,431960.0,275,KICK,500255596.0,kickico
24338949.0,1660,1527573559,,TokenCard,27872721.0,-0.46,-2.38,-15.28,1.14519,170117.0,276,TKN,39406760.0,tokencard
376581591.0,2529,1527573276,,Cashaa,27830547.0,-0.64,19.43,165.8,0.0739031,548489.0,277,CAS,1000000000.0,cashaa
1365218125.0,2437,1527573275,,YEE,27673244.0,-3.29,-0.38,-29.27,0.0202702,2478010.0,278,YEE,10000000000.0,yee
288765852.0,2482,1527573275,,CPChain,27652882.0,-0.63,0.85,-22.94,0.0957623,2272680.0,279,CPC,999999999.0,cpchain
60945766.0,2586,1527573277,,Havven,27637442.0,-1.86,-10.64,-32.93,0.453476,750456.0,280,HAV,100000000.0,havven
17736105.0,1448,1527573554,21000000.0,Zoin,27529982.0,-1.35,-10.54,-33.57,1.5522,185131.0,281,ZOI,17736105.0,zoin
199913907.0,1983,1527573264,,VIBE,27112124.0,-2.28,-7.56,-33.93,0.135619,447427.0,282,VIBE,267000000.0,vibe
98028877.0,1715,1527573558,,MobileGo,26963725.0,-0.12,-4.7,-19.7,0.275059,787182.0,283,MGO,100000000.0,mobilego
18266200.0,2080,1527573266,27266200.0,Modum,26914332.0,-0.98,-5.87,-34.53,1.47345,271218.0,284,MOD,27266200.0,modum
124607148.0,2576,1527573277,,Tokenomy,26679138.0,-0.43,-1.91,-19.61,0.214106,833994.0,285,TEN,200000000.0,tokenomy
89921436.0,2373,1527573272,,Trade Token,26671507.0,-0.89,-1.81,-9.99,0.296609,217519.0,286,TIO,223534823.0,trade-token
177482511.0,2631,1527573278,,ODEM,26372836.0,2.04,-2.38,-9.45,0.148594,9108.43,287,ODE,268946131.0,odem
481425335.0,2364,1527573272,,TokenClub,26293382.0,-0.89,-6.58,-20.91,0.0546157,477519.0,288,TCT,1000000000.0,tokenclub
804304194.0,2375,1527573272,,QunQun,26159029.0,-1.69,-0.44,-28.7,0.0325238,666196.0,289,QUN,1500000000.0,qunqun
729234661.0,2723,1527573281,,FuzeX,25895852.0,-0.76,-8.24,-31.46,0.035511,789637.0,290,FXT,1087156610.0,fuzex
904066878.0,2283,1527573270,,Datum,25291813.0,-3.48,-14.4,-19.91,0.0279756,7128870.0,291,DAT,2653841598.0,datum
202047320.0,8,1527573541,336000000.0,Feathercoin,24911222.0,-0.59,-6.71,-23.7,0.123294,48478.2,292,FTC,202047320.0,feathercoin
25000000000.0,212,1527573543,25000000000.0,ECC,24905975.0,6.31,3.2,-11.62,0.000996239,23920.3,293,ECC,25000000000.0,eccoin
198709.0,67,1527573542,,Unobtanium,24880710.0,-0.25,-1.82,-4.25,125.212,13764.1,294,UNO,198709.0,unobtanium
53193831.0,224,1527573552,,FairCoin,24614275.0,-0.16,-2.13,21.17,0.462728,14655.2,295,FAIR,53193831.0,faircoin
411567025.0,2573,1527573278,,Electrify.Asia,24595492.0,0.75,-7.72,-30.83,0.0597606,544068.0,296,ELEC,750000000.0,electrifyasia
2790428084.0,2525,1527573276,,Alphacat,24454112.0,-3.74,-31.56,20.76,0.00876357,3238950.0,297,ACAT,6250000000.0,alphacat
240000000.0,2321,1527573271,,QLINK,24106560.0,-1.08,-8.5,-33.83,0.100444,3538600.0,298,QLC,600000000.0,qlink
661953039.0,1864,1527573262,,Blox,24075166.0,-0.89,-1.35,-29.02,0.0363699,459028.0,299,CDT,1000000000.0,blox
14736400.0,3,1527573541,,Namecoin,24027111.0,-0.24,-2.24,-22.02,1.63046,207303.0,300,NMC,14736400.0,namecoin
2297853.0,1658,1527573558,,Lunyr,23910310.0,-0.05,-9.41,-35.27,10.4055,8404580.0,301,LUN,2703356.0,lunyr
2000000000.0,2458,1527573574,,Odyssey,23800400.0,-3.03,-13.86,-32.36,0.0119002,16003500.0,302,OCN,10000000000.0,odyssey
15831459.0,1026,1527573548,,Aeon,23619271.0,-0.29,-2.12,-16.83,1.49192,36212.3,303,AEON,15831459.0,aeon
485749753.0,2120,1527573567,,Etherparty,23541133.0,0.85,-4.71,-25.75,0.0484635,385102.0,304,FUEL,1000000000.0,etherparty
8146001.0,1592,1527573555,,TaaS,23458609.0,-0.44,2.44,-27.06,2.87977,242256.0,305,TAAS,8146001.0,taas
14421366.0,1312,1527573552,,Steem Dollars,23306802.0,0.31,-8.75,-27.59,1.61613,1012410.0,306,SBD,14421366.0,steem-dollars
362483596.0,2006,1527573564,,Cobinhood,23095389.0,-5.7,-5.88,-23.87,0.0637143,14872.3,307,COB,1000000000.0,cobinhood
599400.0,1552,1527573555,,Melon,23004073.0,-0.33,-10.1,-27.26,38.3785,307023.0,308,MLN,749400.0,melon
32105578.0,1423,1527573553,,Triggers,22883090.0,-0.75,-3.74,-23.88,0.712745,616987.0,309,TRIG,32105578.0,triggers
12081208.0,1050,1527573548,,Shift,22525895.0,0.49,-7.02,-14.11,1.86454,152281.0,310,SHIFT,12081208.0,shift
263843444.0,1899,1527573562,1000000000.0,YOYOW,22388304.0,-0.07,-6.07,-28.43,0.0848545,1452360.0,311,YOYOW,300000000.0,yoyow
376657502.0,2429,1527573573,,Mobius,22344754.0,0.33,-1.62,-20.59,0.0593238,246536.0,312,MOBI,887990859.0,mobius
51306089.0,1478,1527573554,,DECENT,21625978.0,-10.88,-24.02,-39.92,0.421509,2006080.0,313,DCT,73197775.0,decent
228550076.0,2675,1527573579,,Dock,21612678.0,-1.16,-8.3,-36.05,0.0945643,782004.0,314,DOCK,1000000000.0,dock
1899999999.0,2643,1527573579,,Sentinel,21553410.0,-0.3,-9.22,-28.14,0.0113439,354984.0,315,SENT,2000000000.0,sentinel
5772573645.0,2645,1527573578,,U Network,21355809.0,-1.43,-4.57,-31.04,0.00369953,91445.5,316,UUU,10000000000.0,u-network
1784995457.0,2524,1527573575,,Universa,21349617.0,-0.89,-9.31,-28.09,0.0119606,1204580.0,317,UTNP,4997891952.0,universa
13275539.0,2158,1527573568,,Phore,21276308.0,0.36,0.28,-3.94,1.60267,222198.0,318,PHR,13275539.0,phore
155000000.0,2245,1527573570,1000000000.0,Presearch,21052875.0,6.44,-15.03,-37.25,0.135825,58842.0,319,PRE,170000000.0,presearch
91623140.0,1737,1527573559,,Elastic,20905469.0,-0.0,-0.16,-22.96,0.228168,250926.0,320,XEL,100000000.0,elastic
65351403.0,2242,1527573570,,Qbao,20854221.0,2.34,3.36,-8.26,0.319109,3399340.0,321,QBT,100000000.0,qbao
82073519.0,2381,1527573572,,Spectre.ai Dividend Token,20803749.0,-0.85,2.31,-24.34,0.253477,42447.1,322,SXDT,140270691.0,spectre-dividend
169386466.0,2019,1527573564,,Viberate,20759667.0,-0.36,-5.22,-34.97,0.122558,3735200.0,323,VIB,200000000.0,viberate
81027236.0,2536,1527573576,,Neurotoken,20566981.0,-0.99,6.41,-10.0,0.253828,991691.0,324,NTK,100000000.0,neurotoken
162862944.0,1669,1527573557,920952070.0,Humaniq,20510796.0,-0.95,-5.56,-18.81,0.125939,71268.3,325,HMQ,184194944.0,humaniq
119665679.0,2600,1527573577,,Legolas Exchange,20408264.0,-1.28,-0.36,-24.07,0.170544,109562.0,326,LGO,217698062.0,legolas-exchange
19485147.0,1974,1527573562,,Propy,20252083.0,-1.56,-8.64,-16.97,1.03936,7343850.0,327,PRO,100000000.0,propy
101907520.0,2423,1527573573,,Aurora DAO,20028089.0,-4.32,-5.64,5.74,0.196532,169708.0,328,AURA,1000000000.0,aurora-dao
185000000.0,2497,1527573575,,Medicalchain,19899710.0,-1.49,-0.24,-24.04,0.107566,5122770.0,329,MTN,500000000.0,medical-chain
401228511.0,2472,1527573574,,Fortuna,19892669.0,-0.91,-20.39,-3.69,0.0495794,1024240.0,330,FOTA,1000000000.0,fortuna
30000000.0,1838,1527573560,,OracleChain,19880430.0,-2.3,-4.1,-3.81,0.662681,38023.6,331,OCT,200000000.0,oraclechain
197269666.0,2624,1527573579,,Sentinel Chain,19764251.0,0.16,10.97,-26.78,0.100189,2547110.0,332,SENC,500000000.0,sentinel-chain
72388314.0,2061,1527573565,,BlockMason Credit Protocol,19709383.0,-1.03,-7.84,-34.25,0.272273,1792630.0,333,BCPT,116158667.0,blockmason
85558371.0,1403,1527573553,,FirstBlood,19454177.0,0.12,-5.31,-28.67,0.227379,3725710.0,334,1ST,93468691.0,firstblood
15184627.0,1881,1527573561,25000000.0,DeepOnion,19440270.0,-1.39,-0.49,-20.08,1.28026,77563.5,335,ONION,20302950.0,deeponion
10902200993.0,2001,1527573565,,ColossusXT,19419109.0,3.04,-11.44,-24.02,0.00178121,103392.0,336,COLX,10961734373.0,colossusxt
2353859197.0,2553,1527573576,,Refereum,19269539.0,-2.0,-10.39,-40.62,0.00818636,361576.0,337,RFR,5000000000.0,refereum
32025998.0,2176,1527573568,,Decision Token,19260820.0,-0.35,-1.74,-8.05,0.601412,90400.2,338,HST,48240070.0,decision-token
35778844.0,1845,1527573561,,iXledger,19205547.0,6.19,10.85,-20.6,0.536785,470841.0,339,IXT,65778844.0,ixledger
70682309.0,2390,1527573572,,Bankex,18994598.0,-0.94,-2.76,-10.13,0.268732,756277.0,340,BKX,400000000.0,bankex
42993548.0,1861,1527573562,,Stox,18873050.0,-1.52,-3.31,-23.14,0.438974,2037980.0,341,STX,58059868.0,stox
375000000.0,1950,1527573563,,Hive Project,18712763.0,2.07,-5.81,-14.82,0.0499007,34513.5,342,HVN,500000000.0,hive-project
341834575.0,2493,1527573574,,STK,18558883.0,-1.51,-0.9,-22.56,0.054292,852786.0,343,STK,500000000.0,stk
220030258.0,122,1527573545,420000000.0,PotCoin,18238682.0,0.28,-4.02,-18.43,0.0828917,129133.0,344,POT,220030258.0,potcoin
198240350.0,2687,1527573580,,Proxeus,18237874.0,-0.46,-13.49,-35.61,0.0919988,378701.0,345,XES,300000000.0,proxeus
19096176.0,1681,1527573559,6000000000.0,PRIZM,18092576.0,-0.18,-0.62,-2.99,0.947445,9894.71,346,PZM,19096176.0,prizm
1153170765.0,2047,1527573565,,Zeusshield,18088060.0,-1.06,-4.25,-31.13,0.0156855,303965.0,347,ZSC,5642500000.0,zeusshield
3368235.0,2604,1527573578,21000000.0,Bitcoin Green,18045827.0,1.34,-2.0,-22.51,5.35765,51004.0,348,BITG,3368235.0,bitcoin-green
35973085511.0,45,1527573541,,CasinoCoin,17996651.0,-0.51,-12.41,-27.87,0.000500281,7462.44,349,CSC,39999999905.0,casinocoin
119719134.0,1786,1527573560,,SunContract,17801397.0,-0.48,-7.87,-33.03,0.148693,2479970.0,350,SNC,122707503.0,suncontract
140000000.0,1847,1527573561,,Mothership,17800580.0,-2.04,0.89,-15.85,0.127147,64468.4,351,MSP,200000000.0,mothership
142215728.0,2337,1527573571,,Lamden,17752789.0,-3.73,-7.75,-34.35,0.12483,80080.5,352,TAU,288090567.0,lamden
325000000.0,1729,1527573558,,Cofound.it,17750623.0,0.42,-6.84,-33.13,0.0546173,197686.0,353,CFI,500000000.0,cofound-it
47742434.0,2340,1527573572,,Bloom,17725716.0,-3.3,-14.4,-32.2,0.371278,635155.0,354,BLT,150000000.0,bloomtoken
568842039.0,2389,1527573573,,ugChain,17617550.0,0.24,-1.67,-23.83,0.0309709,1536450.0,355,UGC,1000000000.0,ugchain
118810622.0,1989,1527573564,200000000.0,COSS,17528725.0,-7.59,-8.05,-32.16,0.147535,168578.0,356,COSS,200000000.0,coss
141272371.0,2149,1527573567,,Unikoin Gold,17514949.0,-1.5,-12.38,-37.0,0.12398,713710.0,357,UKG,1000000000.0,unikoin-gold
430000000.0,1636,1527573558,650000000.0,XTRABYTES,17344652.0,-3.09,-4.93,-20.21,0.0403364,31176.2,358,XBY,650000000.0,xtrabytes
666229999.0,2215,1527573569,,Energo,17159220.0,2.45,-0.2,-25.95,0.0257557,1032140.0,359,TSL,1000000000.0,energo
314248574.0,1454,1527573553,,Lykke,17088932.0,-2.03,-7.53,-13.51,0.0543803,16592.8,360,LKK,1285690000.0,lykke
701884009.0,1405,1527573552,,Pepe Cash,17049605.0,0.16,-7.36,-14.5,0.0242912,131333.0,361,PEPECASH,701884009.0,pepe-cash
1750000000.0,2341,1527573571,,SwftCoin,16844888.0,-1.22,-5.38,-30.89,0.00962565,15564400.0,362,SWFTC,10000000000.0,swftcoin
514991707.0,2410,1527573574,,SpaceChain,16647879.0,-0.2,-7.39,-6.14,0.0323265,12084.7,363,SPC,1000000000.0,spacechain
100728564.0,1125,1527573550,,Synereo,16506591.0,-1.36,-9.21,-29.64,0.163872,103859.0,364,AMP,622410799.0,synereo
1782809241.0,2378,1527573572,,Karma,16451211.0,-1.77,-1.6,-14.17,0.00922769,6099.42,365,KRM,3000000000.0,karma
600000000.0,1775,1527573560,1000000000.0,adToken,16407720.0,0.14,-7.77,-31.73,0.0273462,101133.0,366,ADT,1000000000.0,adtoken
16500000.0,2034,1527573566,,Everex,16378461.0,0.05,-3.9,-22.72,0.992634,871465.0,367,EVX,25000000.0,everex
33378282.0,2726,1527573580,,DAOstack,16333662.0,-0.82,-0.99,-30.32,0.48935,99724.3,368,GEN,60000000.0,daostack
101743211.0,1022,1527573548,1000000000.0,LEOcoin,16266806.0,-0.85,-0.61,-17.08,0.159881,1283300.0,369,LEO,110100629.0,leocoin
131116542.0,2758,1527573581,,Unibright,16182666.0,0.02,-0.1,-30.41,0.123422,223243.0,370,UBT,150000000.0,unibright
18585415.0,720,1527573548,42000000.0,Crown,16053617.0,-0.09,-3.13,-18.77,0.863775,39380.9,371,CRW,18585415.0,crown
2529579000.0,819,1527573546,50000000000.0,Bean Cash,16027109.0,-2.12,-9.5,-25.3,0.00633588,132899.0,372,BITB,2529579000.0,bean-cash
24423631.0,2763,1527573582,,Morpheus Network,15875238.0,3.15,10.89,,0.649995,1022920.0,373,MORPH,100000000.0,morpheus-network
49562749.0,2275,1527573570,,ProChain,15836884.0,-0.54,-6.11,-23.08,0.319532,11529500.0,374,PRA,100000000.0,prochain
549891703.0,1963,1527573564,,Credo,15821484.0,-0.31,17.46,27.17,0.028772,7914.09,375,CREDO,1374729257.0,credo
539096740560.0,90,1527573545,,Dimecoin,15796289.0,-0.09,0.83,-26.26,2.93014e-05,20713.2,376,DIME,539096740560.0,dimecoin
100000000.0,1590,1527573556,,Mercury,15713500.0,-1.28,-13.4,-24.19,0.157135,959174.0,377,MER,100000000.0,mercury
